year,sex,member,covered,age,age_group,race,hisp,educ,citizen,state,weight
2009,Female,FALSE,FALSE,62,55 and over,White,Non-Hispanic,Associate degree,US native,SD,1317.5356
2009,Female,FALSE,FALSE,49,25-54,White,Non-Hispanic,Associate degree,US native,SD,1322.2146
2009,Female,FALSE,FALSE,24,16-24,White,Non-Hispanic,Bachelor's degree,US native,SD,1334.5329
2009,Female,FALSE,FALSE,47,25-54,Other,Non-Hispanic,Bachelor's degree,US native,SD,1316.836
2009,Female,FALSE,FALSE,58,55 and over,White,Non-Hispanic,Bachelor's degree,US native,SD,1365.041
2009,Female,FALSE,FALSE,25,25-54,White,Non-Hispanic,Bachelor's degree,US native,SD,1906.6939
2009,Female,FALSE,FALSE,25,25-54,White,Non-Hispanic,Bachelor's degree,US native,SD,1906.6939
2009,Male,FALSE,FALSE,34,25-54,White,Non-Hispanic,Associate degree,US native,TN,12834.561600000001
2009,Female,FALSE,FALSE,57,55 and over,White,Non-Hispanic,Associate degree,US native,TN,11724.5805
2009,Female,FALSE,FALSE,49,25-54,White,Non-Hispanic,Associate degree,US native,TN,10275.5119
2009,Female,FALSE,FALSE,52,25-54,White,Non-Hispanic,Associate degree,US native,TN,10525.5477
2009,Female,FALSE,FALSE,32,25-54,White,Non-Hispanic,Associate degree,US native,TX,12927.1223
2009,Female,FALSE,FALSE,34,25-54,White,Hispanic,Associate degree,"Foreign-born, non-citizen",TX,11247.6155
2009,Female,FALSE,FALSE,47,25-54,Black,Non-Hispanic,Bachelor's degree,US native,TX,9888.0565
2009,Female,FALSE,FALSE,41,25-54,White,Non-Hispanic,Associate degree,US native,TX,11638.0561
2009,Male,FALSE,FALSE,49,25-54,Black,Non-Hispanic,Bachelor's degree,US native,TX,13665.4189
2009,Female,FALSE,FALSE,48,25-54,Black,Non-Hispanic,Associate degree,US native,TX,10310.1685
2009,Female,FALSE,FALSE,57,55 and over,Black,Non-Hispanic,Associate degree,US native,TX,10136.1467
2009,Female,FALSE,FALSE,59,55 and over,White,Hispanic,Bachelor's degree,"Foreign-born, citizen",TX,10081.1676
2009,Female,FALSE,FALSE,50,25-54,White,Non-Hispanic,Bachelor's degree,US native,TX,10657.8004
2009,Female,FALSE,FALSE,46,25-54,White,Non-Hispanic,Associate degree,US native,TX,9954.1587
2009,Female,FALSE,FALSE,51,25-54,White,Non-Hispanic,Associate degree,US native,TX,11008.5735
2009,Female,FALSE,FALSE,40,25-54,White,Non-Hispanic,Associate degree,US native,TX,11602.3312
2009,Female,FALSE,FALSE,56,55 and over,White,Non-Hispanic,Graduate degree,US native,UT,5790.7466
2009,Female,FALSE,FALSE,60,55 and over,White,Non-Hispanic,Associate degree,US native,UT,5707.597
2009,Female,FALSE,FALSE,45,25-54,White,Non-Hispanic,Associate degree,US native,UT,5727.8665
2009,Female,FALSE,FALSE,47,25-54,White,Non-Hispanic,Associate degree,US native,VT,1083.7413
2009,Female,TRUE,TRUE,36,25-54,Black,Non-Hispanic,Graduate degree,"Foreign-born, non-citizen",VT,1143.4658
2009,Female,FALSE,FALSE,37,25-54,White,Non-Hispanic,Graduate degree,US native,VA,14215.7084
2009,Female,FALSE,FALSE,32,25-54,Black,Non-Hispanic,Bachelor's degree,US native,VA,12686.3057
2009,Female,FALSE,FALSE,46,25-54,White,Non-Hispanic,Bachelor's degree,US native,VA,10230.9553
2009,Female,FALSE,FALSE,27,25-54,White,Non-Hispanic,Bachelor's degree,US native,WA,9606.2595
2009,Male,FALSE,FALSE,56,55 and over,White,Non-Hispanic,Graduate degree,US native,WA,10601.2241
2009,Female,TRUE,TRUE,42,25-54,Asian,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",WA,8315.3719
2009,Female,TRUE,TRUE,28,25-54,White,Non-Hispanic,Bachelor's degree,US native,WA,9692.7105
2009,Female,FALSE,FALSE,28,25-54,White,Non-Hispanic,Associate degree,US native,WA,9692.7105
2009,Female,TRUE,TRUE,33,25-54,Asian,Non-Hispanic,Associate degree,US native,WA,7447.2413
2009,Female,FALSE,FALSE,40,25-54,White,Non-Hispanic,Graduate degree,US native,WV,4276.8345
2009,Female,FALSE,FALSE,52,25-54,White,Non-Hispanic,Associate degree,US native,WV,4128.1643
2009,Female,FALSE,FALSE,27,25-54,White,Non-Hispanic,Bachelor's degree,US native,WV,5085.1815
2009,Female,FALSE,FALSE,56,55 and over,White,Non-Hispanic,Completed high school,US native,WV,4169.76
2009,Male,FALSE,FALSE,45,25-54,White,Non-Hispanic,Bachelor's degree,US native,WV,4508.8574
2009,Female,FALSE,FALSE,57,55 and over,White,Non-Hispanic,Bachelor's degree,US native,WI,7984.2955
2009,Female,FALSE,FALSE,41,25-54,White,Non-Hispanic,Bachelor's degree,US native,WI,9410.8797
2009,Female,TRUE,TRUE,59,55 and over,White,Non-Hispanic,Bachelor's degree,US native,WI,8182.1
2009,Female,FALSE,FALSE,57,55 and over,White,Non-Hispanic,Associate degree,US native,WI,8182.1
2009,Female,TRUE,TRUE,58,55 and over,White,Non-Hispanic,Bachelor's degree,US native,WI,7990.4397
2009,Female,FALSE,FALSE,42,25-54,White,Non-Hispanic,Associate degree,US native,WY,911.2517
2009,Female,FALSE,FALSE,24,16-24,White,Non-Hispanic,Bachelor's degree,US native,WY,1042.629
2009,Female,FALSE,FALSE,28,25-54,Black,Non-Hispanic,Associate degree,"Foreign-born, non-citizen",AL,10865.1258
2009,Female,FALSE,FALSE,48,25-54,Black,Non-Hispanic,Associate degree,US native,AL,9181.343
2009,Female,FALSE,FALSE,39,25-54,Black,Non-Hispanic,Associate degree,US native,AL,10688.273
2009,Female,FALSE,FALSE,28,25-54,Black,Non-Hispanic,Associate degree,US native,AL,10831.0147
2009,Female,FALSE,FALSE,58,55 and over,White,Non-Hispanic,Graduate degree,US native,AL,11312.041
2009,Female,FALSE,FALSE,62,55 and over,White,Non-Hispanic,Associate degree,US native,AL,11727.8382
2009,Female,FALSE,FALSE,26,25-54,White,Non-Hispanic,Associate degree,US native,AL,13334.844
2009,Female,FALSE,FALSE,66,55 and over,White,Non-Hispanic,Associate degree,US native,AL,10592.8173
2009,Female,TRUE,TRUE,57,55 and over,White,Non-Hispanic,Graduate degree,US native,AK,1302.3231
2009,Female,FALSE,FALSE,55,55 and over,White,Non-Hispanic,Graduate degree,US native,AK,1382.4712
2009,Female,FALSE,FALSE,47,25-54,Other,Non-Hispanic,Bachelor's degree,US native,AK,1091.7909
2009,Female,FALSE,FALSE,52,25-54,White,Non-Hispanic,Associate degree,US native,AK,1251.5125
2009,Female,FALSE,FALSE,49,25-54,White,Non-Hispanic,Graduate degree,US native,AK,1338.6754
2009,Female,FALSE,FALSE,24,16-24,White,Non-Hispanic,Graduate degree,US native,AR,8026.6174
2009,Female,FALSE,FALSE,58,55 and over,White,Non-Hispanic,Associate degree,US native,AR,8340.6304
2009,Female,TRUE,TRUE,45,25-54,White,Non-Hispanic,Bachelor's degree,US native,CA,12512.306
2009,Female,TRUE,TRUE,39,25-54,White,Hispanic,Bachelor's degree,"Foreign-born, citizen",CA,12686.661
2009,Female,TRUE,TRUE,53,25-54,Asian,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",CA,12255.6135
2009,Male,TRUE,TRUE,37,25-54,White,Non-Hispanic,Graduate degree,US native,CA,13045.3134
2009,Female,FALSE,FALSE,59,55 and over,White,Hispanic,Associate degree,US native,CA,11848.9446
2009,Female,TRUE,TRUE,38,25-54,White,Hispanic,Associate degree,US native,CA,9366.8761
2009,Female,TRUE,TRUE,40,25-54,Asian,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",CA,15698.0235
2009,Female,FALSE,FALSE,20,16-24,Asian,Non-Hispanic,Associate degree,"Foreign-born, non-citizen",CA,10759.1524
2009,Female,FALSE,FALSE,30,25-54,White,Hispanic,Bachelor's degree,US native,CA,16036.5662
2009,Male,TRUE,TRUE,55,55 and over,Asian,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",CA,12456.3867
2009,Male,TRUE,TRUE,40,25-54,Asian,Non-Hispanic,Bachelor's degree,"Foreign-born, non-citizen",CA,18270.494
2009,Female,TRUE,TRUE,48,25-54,White,Non-Hispanic,Bachelor's degree,US native,CA,12823.6281
2009,Female,TRUE,TRUE,50,25-54,Asian,Non-Hispanic,Some college,"Foreign-born, citizen",CA,12290.6655
2009,Female,TRUE,TRUE,65,55 and over,White,Non-Hispanic,Bachelor's degree,US native,CA,11956.1248
2009,Female,FALSE,FALSE,46,25-54,White,Non-Hispanic,Bachelor's degree,US native,CA,12586.7523
2009,Female,FALSE,FALSE,31,25-54,White,Hispanic,Associate degree,US native,CA,11986.4942
2009,Female,TRUE,TRUE,38,25-54,White,Non-Hispanic,Associate degree,US native,CA,13652.4892
2009,Female,FALSE,FALSE,53,25-54,Hawaiian/Pacific Islander,Non-Hispanic,Associate degree,"Foreign-born, citizen",CA,9752.6997
2009,Female,FALSE,FALSE,32,25-54,Asian,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",CA,12546.7836
2009,Female,FALSE,FALSE,62,55 and over,White,Non-Hispanic,Bachelor's degree,US native,CA,12938.7924
2009,Female,TRUE,TRUE,61,55 and over,White,Non-Hispanic,Bachelor's degree,"Foreign-born, non-citizen",CA,13287.6452
2009,Female,TRUE,TRUE,45,25-54,Black,Non-Hispanic,Associate degree,"Foreign-born, non-citizen",CA,10749.6922
2009,Female,FALSE,FALSE,48,25-54,White,Non-Hispanic,Bachelor's degree,US native,CO,5660.4305
2009,Female,FALSE,FALSE,49,25-54,White,Hispanic,Bachelor's degree,US native,CO,4665.2853
2009,Female,FALSE,FALSE,40,25-54,White,Non-Hispanic,Associate degree,"Foreign-born, non-citizen",CO,6740.0651
2009,Female,FALSE,FALSE,52,25-54,White,Non-Hispanic,Bachelor's degree,US native,CO,5522.3441
2009,Male,FALSE,FALSE,58,55 and over,White,Non-Hispanic,Bachelor's degree,US native,CO,5617.9764
2009,Female,FALSE,FALSE,53,25-54,White,Non-Hispanic,Bachelor's degree,US native,CT,3905.8704
2009,Female,FALSE,FALSE,62,55 and over,White,Non-Hispanic,Associate degree,US native,CT,4148.403
2009,Female,FALSE,FALSE,27,25-54,Asian,Non-Hispanic,Bachelor's degree,"Foreign-born, non-citizen",CT,5019.2208
2009,Female,TRUE,TRUE,45,25-54,White,Non-Hispanic,Associate degree,US native,CT,4154.7994
2009,Female,FALSE,FALSE,52,25-54,White,Non-Hispanic,Graduate degree,US native,CT,3905.8704
2009,Female,FALSE,FALSE,52,25-54,White,Non-Hispanic,Associate degree,US native,CT,3905.8704
2009,Female,FALSE,FALSE,60,55 and over,White,Non-Hispanic,Associate degree,US native,DE,1620.9606
2009,Female,FALSE,FALSE,32,25-54,White,Non-Hispanic,Associate degree,US native,DE,1776.8501
2009,Female,FALSE,FALSE,49,25-54,White,Non-Hispanic,Associate degree,US native,DE,1564.3551
2009,Female,FALSE,FALSE,46,25-54,White,Non-Hispanic,Associate degree,US native,DE,1564.3551
2009,Female,FALSE,FALSE,27,25-54,White,Non-Hispanic,Bachelor's degree,US native,DE,1721.3635
2009,Female,FALSE,FALSE,41,25-54,White,Non-Hispanic,Bachelor's degree,US native,DE,1657.8389
2009,Male,FALSE,FALSE,46,25-54,White,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",DE,1479.8747
2009,Female,TRUE,TRUE,43,25-54,White,Non-Hispanic,Associate degree,US native,DE,1657.8389
2009,Female,FALSE,FALSE,59,55 and over,White,Non-Hispanic,Graduate degree,US native,DE,1649.5299
2009,Male,FALSE,FALSE,23,16-24,White,Non-Hispanic,Bachelor's degree,US native,DE,1616.2302
2009,Female,FALSE,FALSE,51,25-54,Black,Non-Hispanic,Graduate degree,US native,DE,1389.9274
2009,Female,FALSE,FALSE,35,25-54,White,Non-Hispanic,Bachelor's degree,US native,DC,862.5731
2009,Female,TRUE,TRUE,30,25-54,Black,Non-Hispanic,Graduate degree,US native,DC,1023.5078
2009,Female,FALSE,FALSE,34,25-54,Black,Non-Hispanic,Associate degree,US native,FL,11676.7862
2009,Female,FALSE,FALSE,34,25-54,White,Non-Hispanic,Associate degree,US native,FL,11898.0359
2009,Female,FALSE,FALSE,50,25-54,White,Non-Hispanic,Bachelor's degree,US native,FL,12592.3181
2009,Male,FALSE,FALSE,39,25-54,White,Non-Hispanic,Associate degree,US native,FL,12077.2438
2009,Female,FALSE,FALSE,31,25-54,White,Non-Hispanic,Associate degree,US native,FL,12183.8744
2009,Female,FALSE,FALSE,35,25-54,White,Non-Hispanic,Associate degree,US native,FL,11200.4998
2009,Female,FALSE,FALSE,28,25-54,White,Hispanic,Bachelor's degree,US native,FL,13108.2062
2009,Female,FALSE,FALSE,40,25-54,White,Non-Hispanic,Associate degree,US native,FL,11133.5307
2009,Female,FALSE,FALSE,46,25-54,White,Non-Hispanic,Bachelor's degree,US native,FL,13163.4627
2009,Female,FALSE,FALSE,59,55 and over,White,Non-Hispanic,Some college,"Foreign-born, citizen",FL,13594.1151
2009,Female,FALSE,FALSE,85,55 and over,White,Non-Hispanic,Graduate degree,US native,FL,14621.9185
2009,Female,FALSE,FALSE,33,25-54,White,Non-Hispanic,Bachelor's degree,US native,FL,12622.3689
2009,Male,FALSE,FALSE,45,25-54,Black,Non-Hispanic,Bachelor's degree,US native,FL,12007.5581
2009,Female,FALSE,FALSE,39,25-54,White,Non-Hispanic,Graduate degree,US native,FL,10937.7316
2009,Female,FALSE,FALSE,47,25-54,Black,Non-Hispanic,Associate degree,US native,GA,13947.2251
2009,Female,FALSE,FALSE,22,16-24,White,Hispanic,Bachelor's degree,"Foreign-born, non-citizen",GA,9531.3683
2009,Female,FALSE,TRUE,31,25-54,White,Non-Hispanic,Bachelor's degree,US native,GA,11544.5056
2009,Female,FALSE,FALSE,47,25-54,White,Non-Hispanic,Associate degree,US native,GA,15295.3078
2009,Male,FALSE,FALSE,33,25-54,White,Non-Hispanic,Bachelor's degree,US native,GA,12673.4987
2009,Male,FALSE,FALSE,25,25-54,White,Non-Hispanic,Bachelor's degree,US native,GA,13640.0691
2009,Female,FALSE,FALSE,36,25-54,White,Non-Hispanic,Completed high school,US native,GA,10732.2924
2009,Female,TRUE,TRUE,43,25-54,Asian,Hispanic,Bachelor's degree,"Foreign-born, citizen",HI,2074.0677
2009,Female,TRUE,TRUE,28,25-54,Asian,Non-Hispanic,Bachelor's degree,US native,HI,2382.8039
2009,Female,TRUE,TRUE,61,55 and over,Asian,Non-Hispanic,Bachelor's degree,US native,HI,1938.9648
2009,Female,FALSE,FALSE,30,25-54,White,Non-Hispanic,Bachelor's degree,US native,ID,4981.5984
2009,Female,TRUE,TRUE,55,55 and over,White,Non-Hispanic,Graduate degree,US native,ID,4589.7659
2009,Female,FALSE,FALSE,45,25-54,White,Non-Hispanic,Associate degree,US native,ID,4463.026
2009,Female,FALSE,FALSE,26,25-54,White,Non-Hispanic,Bachelor's degree,US native,IL,12545.3414
2009,Female,FALSE,FALSE,48,25-54,White,Non-Hispanic,Associate degree,US native,IL,11983.2545
2009,Female,FALSE,FALSE,53,25-54,White,Non-Hispanic,Associate degree,US native,IL,11081.2106
2009,Female,FALSE,FALSE,50,25-54,Black,Non-Hispanic,Bachelor's degree,US native,IL,7930.9636
2009,Female,FALSE,FALSE,23,16-24,Asian,Non-Hispanic,Associate degree,"Foreign-born, non-citizen",IL,12107.3268
2009,Female,FALSE,FALSE,27,25-54,White,Non-Hispanic,Bachelor's degree,US native,IL,11845.2863
2009,Female,FALSE,FALSE,29,25-54,White,Non-Hispanic,Bachelor's degree,US native,IL,11845.2863
2009,Female,FALSE,FALSE,74,55 and over,White,Non-Hispanic,Completed high school,US native,IL,11272.4683
2009,Female,FALSE,FALSE,70,55 and over,Black,Non-Hispanic,Graduate degree,"Foreign-born, citizen",IL,9291.2186
2009,Female,FALSE,FALSE,46,25-54,White,Non-Hispanic,Bachelor's degree,US native,IL,11314.565
2009,Female,FALSE,FALSE,40,25-54,Black,Non-Hispanic,Graduate degree,US native,IL,12250.3537
2009,Female,FALSE,FALSE,41,25-54,Black,Non-Hispanic,Bachelor's degree,US native,IL,12250.3537
2009,Female,FALSE,FALSE,62,55 and over,White,Non-Hispanic,Some college,US native,IL,12094.7566
2009,Female,FALSE,FALSE,50,25-54,Black,Non-Hispanic,Bachelor's degree,US native,IN,10187.032
2009,Female,FALSE,FALSE,32,25-54,White,Non-Hispanic,Associate degree,US native,IN,13850.048
2009,Male,FALSE,FALSE,58,55 and over,White,Non-Hispanic,Graduate degree,US native,IN,10283.2958
2009,Female,FALSE,FALSE,44,25-54,White,Non-Hispanic,Associate degree,US native,IN,12656.0673
2009,Female,FALSE,FALSE,23,16-24,White,Non-Hispanic,Graduate degree,US native,IN,14916.9508
2009,Female,FALSE,FALSE,28,25-54,White,Non-Hispanic,Bachelor's degree,US native,IN,13141.0184
2009,Female,FALSE,FALSE,58,55 and over,White,Non-Hispanic,Associate degree,US native,IN,10816.3124
2009,Female,FALSE,FALSE,45,25-54,White,Non-Hispanic,Bachelor's degree,US native,IN,10473.6589
2009,Female,FALSE,TRUE,40,25-54,White,Non-Hispanic,Associate degree,US native,IN,12422.5767
2009,Female,FALSE,FALSE,29,25-54,White,Non-Hispanic,Associate degree,US native,IA,4547.2024
2009,Female,FALSE,FALSE,62,55 and over,White,Non-Hispanic,Associate degree,US native,IA,4574.6783
2009,Female,FALSE,FALSE,28,25-54,White,Non-Hispanic,Bachelor's degree,US native,IA,4482.2858
2009,Female,FALSE,FALSE,56,55 and over,White,Non-Hispanic,Associate degree,US native,IA,4494.2737
2009,Female,FALSE,FALSE,51,25-54,White,Non-Hispanic,Associate degree,US native,IA,4245.7334
2009,Female,FALSE,FALSE,25,25-54,White,Non-Hispanic,Associate degree,US native,IA,4555.918
2009,Female,FALSE,TRUE,66,55 and over,White,Non-Hispanic,Some college,US native,IA,4116.2617
2009,Female,FALSE,FALSE,54,25-54,White,Non-Hispanic,Graduate degree,US native,IA,4428.4901
2009,Female,FALSE,FALSE,33,25-54,White,Non-Hispanic,Associate degree,US native,IA,4792.5487
2009,Female,FALSE,FALSE,62,55 and over,White,Non-Hispanic,Graduate degree,US native,IA,4574.6783
2009,Female,TRUE,TRUE,39,25-54,White,Non-Hispanic,Associate degree,US native,IA,4538.4584
2009,Female,FALSE,FALSE,53,25-54,White,Non-Hispanic,Bachelor's degree,US native,KS,6237.4707
2009,Female,FALSE,FALSE,25,25-54,White,Hispanic,Bachelor's degree,US native,KS,6811.2152
2009,Female,FALSE,FALSE,53,25-54,White,Non-Hispanic,Bachelor's degree,US native,KS,5959.5799
2009,Female,FALSE,FALSE,59,55 and over,White,Non-Hispanic,Graduate degree,US native,KY,8324.57
2009,Female,FALSE,FALSE,67,55 and over,White,Non-Hispanic,Bachelor's degree,US native,KY,7515.546
2009,Female,FALSE,FALSE,53,25-54,White,Non-Hispanic,Associate degree,US native,KY,7437.7104
2009,Female,FALSE,FALSE,31,25-54,White,Non-Hispanic,Associate degree,US native,KY,9617.5446
2009,Female,FALSE,FALSE,38,25-54,White,Non-Hispanic,Graduate degree,US native,LA,9664.6981
2009,Female,TRUE,TRUE,55,55 and over,White,Non-Hispanic,Bachelor's degree,"Foreign-born, non-citizen",ME,2183.2197
2009,Male,FALSE,FALSE,40,25-54,White,Non-Hispanic,Graduate degree,US native,ME,2083.6831
2009,Female,FALSE,FALSE,34,25-54,White,Non-Hispanic,Associate degree,US native,ME,2325.1754
2009,Female,FALSE,FALSE,44,25-54,White,Non-Hispanic,Associate degree,US native,ME,2172.5426
2009,Female,FALSE,FALSE,52,25-54,White,Non-Hispanic,Bachelor's degree,US native,ME,2017.0913
2009,Female,FALSE,FALSE,63,55 and over,White,Non-Hispanic,Bachelor's degree,US native,ME,1816.5755
2009,Female,FALSE,FALSE,56,55 and over,White,Non-Hispanic,Bachelor's degree,US native,ME,2183.2197
2009,Female,FALSE,FALSE,55,55 and over,White,Non-Hispanic,Bachelor's degree,US native,ME,2183.2197
2009,Female,FALSE,FALSE,48,25-54,White,Non-Hispanic,Graduate degree,US native,ME,2067.5288
2009,Female,FALSE,FALSE,57,55 and over,White,Non-Hispanic,Associate degree,US native,ME,2135.1695
2009,Female,FALSE,FALSE,40,25-54,White,Non-Hispanic,Associate degree,US native,ME,2124.7274
2009,Female,FALSE,FALSE,60,55 and over,White,Non-Hispanic,Associate degree,US native,ME,2142.3414
2009,Female,FALSE,FALSE,75,55 and over,White,Non-Hispanic,Associate degree,US native,ME,2315.851
2009,Female,FALSE,FALSE,35,25-54,Black,Non-Hispanic,Associate degree,US native,MD,8669.8984
2009,Female,FALSE,FALSE,33,25-54,White,Non-Hispanic,Bachelor's degree,US native,MD,6151.8151
2009,Female,FALSE,FALSE,40,25-54,Black,Non-Hispanic,Bachelor's degree,US native,MD,7625.8592
2009,Female,TRUE,TRUE,32,25-54,White,Non-Hispanic,Associate degree,US native,MD,6151.8151
2009,Female,FALSE,FALSE,63,55 and over,White,Non-Hispanic,Associate degree,US native,MD,5177.9978
2009,Female,TRUE,TRUE,47,25-54,Black,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",MD,7816.5823
2009,Female,FALSE,FALSE,53,25-54,White,Non-Hispanic,Bachelor's degree,US native,MD,5878.9405
2009,Female,FALSE,FALSE,62,55 and over,White,Non-Hispanic,Bachelor's degree,US native,MD,6243.9896
2009,Female,FALSE,FALSE,25,25-54,White,Non-Hispanic,Bachelor's degree,US native,MA,13133.0648
2009,Female,TRUE,TRUE,38,25-54,White,Non-Hispanic,Bachelor's degree,US native,MA,12160.4708
2009,Female,FALSE,FALSE,53,25-54,White,Non-Hispanic,Graduate degree,US native,MA,11329.4062
2009,Female,TRUE,TRUE,50,25-54,White,Non-Hispanic,Bachelor's degree,US native,MA,11329.4062
2009,Female,TRUE,TRUE,39,25-54,White,Non-Hispanic,Graduate degree,US native,MA,12160.4708
2009,Female,FALSE,FALSE,63,55 and over,Asian,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",MI,13137.2344
2009,Female,FALSE,FALSE,51,25-54,White,Non-Hispanic,Associate degree,US native,MI,13489.3748
2009,Female,FALSE,FALSE,47,25-54,Black,Non-Hispanic,Graduate degree,US native,MI,10397.4289
2009,Female,FALSE,FALSE,33,25-54,Black,Non-Hispanic,Associate degree,US native,MI,13015.6788
2009,Female,FALSE,FALSE,34,25-54,White,Non-Hispanic,Bachelor's degree,US native,MI,12653.3875
2009,Female,FALSE,FALSE,43,25-54,White,Non-Hispanic,Associate degree,US native,MI,11562.5681
2009,Female,FALSE,FALSE,49,25-54,White,Non-Hispanic,Associate degree,US native,MI,13424.874100000001
2009,Female,FALSE,FALSE,22,16-24,White,Hispanic,Bachelor's degree,US native,MI,10072.4944
2009,Male,FALSE,FALSE,28,25-54,White,Non-Hispanic,Bachelor's degree,US native,MI,12052.9479
2009,Female,FALSE,FALSE,32,25-54,White,Non-Hispanic,Bachelor's degree,US native,MN,7017.0973
